time_minutes,Gate_Voltage,Collector_Current
53430,4.899386,0.0002500216
53460,4.899426,0.0002500232
53490,4.899407,0.000250023
53520,4.899411,0.0002500226
53550,4.899466,0.0002500241
53580,4.899477,0.0002500232
53610,4.899504,0.000250024
53640,4.89951,0.0002500232
53670,4.899506,0.0002500234
53700,4.899527,0.0002500241
53730,2.020198,6.271783e-09
53760,2.040119,6.365163e-09
53790,2.060716,6.372074e-09
53820,2.080646,6.302166e-09
53850,2.100861,6.486737e-09
53880,2.120776,6.502706e-09
53910,2.140705,6.55342e-09
53940,2.161291,6.625767e-09
53970,2.181185,6.650229e-09
54000,2.201122,6.70249e-09
54030,2.221355,6.796903e-09
54060,2.241287,6.826304e-09
54090,2.261831,6.885758e-09
54120,2.28179,6.973083e-09
54150,2.301684,6.967015e-09
54180,2.321608,7.032254e-09
54210,2.341823,7.053934e-09
54240,2.362423,7.133925e-09
54270,2.382356,7.251929e-09
54300,2.402278,7.245684e-09
54330,2.422197,7.206933e-09
54360,2.442437,7.355563e-09
54390,2.462681,7.428802e-09
54420,2.482937,7.475233e-09
54450,2.502851,7.537744e-09
54480,2.522773,7.555761e-09
54510,2.542694,7.586872e-09
54540,2.563232,7.637234e-09
54570,2.583183,7.680545e-09
54600,2.603443,7.770771e-09
54630,2.623329,7.802485e-09
54660,2.643253,7.843792e-09
54690,2.663842,7.939309e-09
54720,2.683751,7.98207e-09
54750,2.703666,8.04209e-09
54780,2.723923,8.110063e-09
54810,2.743861,8.154066e-09
54840,2.764427,8.216469e-09
54870,2.784329,8.305415e-09
54900,2.804247,8.364283e-09
54930,2.824485,8.439384e-09
54960,2.844407,8.524063e-09
54990,2.864958,8.582486e-09
55020,2.884897,8.682923e-09
55050,2.904804,8.7602e-09
55080,2.924709,8.854819e-09
55110,2.944992,8.969727e-09
55140,2.965196,9.050675e-09
55170,2.98546,9.143916e-09
55200,3.005376,9.289055e-09
55230,3.025273,9.41267e-09
55260,3.045212,9.55766e-09
55290,3.065767,9.720796e-09
55320,3.085712,9.868988e-09
55350,3.105971,1.004352e-08
55380,3.125875,1.026777e-08
55410,3.145785,1.047955e-08
55440,3.166323,1.073599e-08
55470,3.186251,1.099482e-08
55500,3.206172,1.127959e-08
55530,3.226418,1.164096e-08
55560,3.246306,1.200165e-08
55590,3.266903,1.242825e-08
55620,3.286821,1.291172e-08
55650,3.306691,1.341307e-08
55680,3.326964,1.399542e-08
55710,3.346857,1.467665e-08
55740,3.367469,1.545511e-08
55770,3.387346,1.62021e-08
55800,3.407238,1.726742e-08
55830,3.427164,1.833413e-08
55860,3.447402,1.947324e-08
55890,3.467619,2.099758e-08
55920,3.48782,2.245092e-08
55950,3.507792,2.437493e-08
55980,3.527688,2.63164e-08
56010,3.547631,2.86107e-08
56040,3.568189,3.113389e-08
56070,3.588114,3.420007e-08
56100,3.608338,3.698395e-08
56130,3.628289,4.073454e-08
56160,3.64816,4.440117e-08
56190,3.668727,4.87066e-08
56220,3.688643,5.428246e-08
56250,3.708906,6.033239e-08
56280,3.728794,6.63788e-08
56310,3.749432,7.39899e-08
56340,3.769342,8.184657e-08
56370,3.789248,9.121335e-08
56400,3.809175,1.013675e-07
56430,3.829408,1.126138e-07
56460,3.849654,1.253952e-07
56490,3.869922,1.397464e-07
56520,3.88983,1.554178e-07
56550,3.909732,1.732351e-07
56580,3.929633,1.928438e-07
56610,3.950215,2.151535e-07
56640,3.97017,2.389629e-07
56670,3.99038,2.661538e-07
56700,4.010287,2.954356e-07
56730,4.030209,3.281733e-07
56760,4.050805,3.657151e-07
56790,4.070728,4.056846e-07
56820,4.090635,4.498473e-07
56850,4.110902,4.998062e-07
56880,4.13083,5.541794e-07
56910,4.151449,6.160491e-07
56940,4.171361,6.827311e-07
56970,4.191271,7.566185e-07
57000,4.211543,8.401454e-07
57030,4.231494,9.310799e-07
57060,4.252119,1.035796e-06
57090,4.271844,1.147197e-06
57120,4.291767,1.272437e-06
57150,4.311699,1.41179e-06
57180,4.331906,1.569508e-06
57210,4.352186,1.745727e-06
57240,4.372431,1.942699e-06
57270,4.39235,2.159672e-06
57300,4.412283,2.402244e-06
57330,4.432201,2.674112e-06
57360,4.452837,2.989314e-06
57390,4.472772,3.331814e-06
57420,4.492984,3.722706e-06
57450,4.512912,4.154422e-06
57480,4.532829,4.639817e-06
57510,4.553436,5.205764e-06
57540,4.573377,5.824353e-06
57570,4.593636,6.53252e-06
57600,4.61353,7.316455e-06
57630,4.633466,8.203031e-06
57660,4.654111,9.238757e-06
57690,4.674007,1.036932e-05
57720,4.693736,1.162444e-05
57750,4.714042,1.309271e-05
57780,4.733962,1.472303e-05
57810,4.754546,1.663422e-05
57840,4.774397,1.871756e-05
57870,4.79433,2.108269e-05
57900,4.81423,2.37456e-05
57930,4.834504,2.681951e-05
57960,4.854743,3.030173e-05
57990,4.874985,3.424033e-05
58020,4.894923,3.862815e-05
58050,4.914851,4.358647e-05
58080,4.934783,4.918249e-05
58110,4.95537,5.57342e-05
58140,4.975268,6.290086e-05
58170,4.995566,7.115367e-05
58200,5.015507,8.03052e-05
58230,5.035407,9.062683e-05
58260,5.056031,0.0001026938
58290,5.075716,0.0001155872
58320,5.095993,0.0001307026
58350,5.115871,0.0001473806
58380,5.13582,0.0001661783
58410,5.156436,0.0001880363
58440,5.176319,0.0002118295
58470,5.196236,0.0002385009
58500,5.204255,0.0002500225
58530,5.204343,0.0002500234
58560,5.204375,0.0002500245
58590,5.204414,0.000250024
58620,5.204452,0.0002500238
58650,5.204488,0.0002500234
58680,5.204519,0.0002500248
58710,5.204544,0.0002500231
58740,5.204541,0.0002500219
58770,5.204607,0.0002500237
58800,5.204592,0.0002500221
58830,5.204666,0.0002500233
58860,5.204663,0.0002500229
58890,5.204651,0.0002500218
58920,5.204765,0.0002500237
58950,5.204741,0.000250023
58980,5.20473,0.0002500224
59010,5.204762,0.0002500224
59040,5.204782,0.0002500231
59070,5.204836,0.0002500238
59100,5.204823,0.0002500232
59130,5.204813,0.0002500211
59160,5.204847,0.0002500223
59190,5.204866,0.0002500226
59220,5.204885,0.0002500222
59250,5.2049,0.0002500228
59280,5.204908,0.0002500222
59310,5.204935,0.0002500235
59340,5.204963,0.0002500235
59370,5.204976,0.0002500239
59400,5.20496,0.0002500237
59430,5.204949,0.0002500216
59460,5.204999,0.0002500231
59490,5.204982,0.0002500225
59520,5.205034,0.0002500234
59550,5.205013,0.0002500231
59580,5.205044,0.000250024
59610,5.205053,0.0002500234
59640,5.205057,0.0002500221
59670,5.205097,0.0002500241
