time_minutes,Gate_Voltage,Collector_Current
53430,4.899386,0.0002500216
53460,4.899426,0.0002500232
53490,4.899407,0.000250023
53520,4.899411,0.0002500226
53550,4.899466,0.0002500241
53580,4.899477,0.0002500232
53610,4.899504,0.000250024
53640,4.89951,0.0002500232
53670,4.899506,0.0002500234
53700,4.899527,0.0002500241
53730,2.020198,6.271783e-09
53760,2.040119,6.365163e-09
53790,2.060716,6.372074e-09
53820,2.080646,6.302166e-09
53850,2.100861,6.486737e-09
53880,2.120776,6.502706e-09
53910,2.140705,6.55342e-09
53940,2.161291,6.625767e-09
53970,2.181185,6.650229e-09
54000,2.201122,6.70249e-09
54030,2.221355,6.796903e-09
54060,2.241287,6.826304e-09
54090,2.261831,6.885758e-09
54120,2.28179,6.973083e-09
54150,2.301684,6.967015e-09
54180,2.321608,7.032254e-09
54210,2.341823,7.053934e-09
54240,2.362423,7.133925e-09
54270,2.382356,7.251929e-09
54300,2.402278,7.245684e-09
54330,2.422197,7.206933e-09
54360,2.442437,7.355563e-09
54390,2.462681,7.428802e-09
54420,2.482937,7.475233e-09
54450,2.502851,7.537744e-09
54480,2.522773,7.555761e-09
54510,2.542694,7.586872e-09
54540,2.563232,7.637234e-09
54570,2.583183,7.680545e-09
54600,2.603443,7.770771e-09
54630,2.623329,7.802485e-09
54660,2.643253,7.843792e-09
54690,2.663842,7.939309e-09
54720,2.683751,7.98207e-09
54750,2.703666,8.04209e-09
54780,2.723923,8.110063e-09
54810,2.743861,8.154066e-09
54840,2.764427,8.216469e-09
54870,2.784329,8.305415e-09
54900,2.804247,8.364283e-09
54930,2.824485,8.439384e-09
54960,2.844407,8.524063e-09
54990,2.864958,8.582486e-09
55020,2.884897,8.682923e-09
55050,2.904804,8.7602e-09
55080,2.924709,8.854819e-09
55110,2.944992,8.969727e-09
55140,2.965196,9.050675e-09
55170,2.98546,9.143916e-09
55200,3.005376,9.289055e-09
55230,3.025273,9.41267e-09
55260,3.045212,9.55766e-09
55290,3.065767,9.720796e-09
55320,3.085712,9.868988e-09
55350,3.105971,1.004352e-08
55380,3.125875,1.026777e-08
55410,3.145785,1.047955e-08
55440,3.166323,1.073599e-08
55470,3.186251,1.099482e-08
55500,3.206172,1.127959e-08
55530,3.226418,1.164096e-08
55560,3.246306,1.200165e-08
55590,3.266903,1.242825e-08
55620,3.286821,1.291172e-08
55650,3.306691,1.341307e-08
55680,3.326964,1.399542e-08
55710,3.346857,1.467665e-08
55740,3.367469,1.545511e-08
55770,3.387346,1.62021e-08
55800,3.407238,1.726742e-08
55830,3.427164,1.833413e-08
55860,3.447402,1.947324e-08
55890,3.467619,2.099758e-08
55920,3.48782,2.245092e-08
55950,3.507792,2.437493e-08
55980,3.527688,2.63164e-08
56010,3.547631,2.86107e-08
56040,3.568189,3.113389e-08
56070,3.588114,3.420007e-08
56100,3.608338,3.698395e-08
56130,3.628289,4.073454e-08
56160,3.64816,4.440117e-08
56190,3.668727,4.87066e-08
56220,3.688643,5.428246e-08
56250,3.708906,6.033239e-08
56280,3.728794,6.63788e-08
56310,3.749432,7.39899e-08
56340,3.769342,8.184657e-08
56370,3.789248,9.121335e-08
56400,3.809175,1.013675e-07
56430,3.829408,1.126138e-07
56460,3.849654,1.253952e-07
56490,3.869922,1.397464e-07
56520,3.88983,1.554178e-07
56550,3.909732,1.732351e-07
56580,3.929633,1.928438e-07
56610,3.950215,2.151535e-07
56640,3.97017,2.389629e-07
56670,3.99038,2.661538e-07
56700,4.010287,2.954356e-07
56730,4.030209,3.281733e-07
56760,4.050805,3.657151e-07
56790,4.070728,4.056846e-07
56820,4.090635,4.498473e-07
56850,4.110902,4.998062e-07
56880,4.13083,5.541794e-07
56910,4.151449,6.160491e-07
56940,4.171361,6.827311e-07
56970,4.191271,7.566185e-07
57000,4.211543,8.401454e-07
57030,4.231494,9.310799e-07
57060,4.252119,1.035796e-06
57090,4.271844,1.147197e-06
57120,4.291767,1.272437e-06
57150,4.311699,1.41179e-06
57180,4.331906,1.569508e-06
57210,4.352186,1.745727e-06
57240,4.372431,1.942699e-06
57270,4.39235,2.159672e-06
57300,4.412283,2.402244e-06
57330,4.432201,2.674112e-06
57360,4.452837,2.989314e-06
57390,4.472772,3.331814e-06
57420,4.492984,3.722706e-06
57450,4.512912,4.154422e-06
57480,4.532829,4.639817e-06
57510,4.553436,5.205764e-06
57540,4.573377,5.824353e-06
57570,4.593636,6.53252e-06
57600,4.61353,7.316455e-06
57630,4.633466,8.203031e-06
57660,4.654111,9.238757e-06
57690,4.674007,1.036932e-05
57720,4.693736,1.162444e-05
57750,4.714042,1.309271e-05
57780,4.733962,1.472303e-05
57810,4.754546,1.663422e-05
57840,4.774397,1.871756e-05
57870,4.79433,2.108269e-05
57900,4.81423,2.37456e-05
57930,4.834504,2.681951e-05
57960,4.854743,3.030173e-05
57990,4.874985,3.424033e-05
58020,4.894923,3.862815e-05
58050,4.914851,4.358647e-05
58080,4.934783,4.918249e-05
58110,4.95537,5.57342e-05
58140,4.975268,6.290086e-05
58170,4.995566,7.115367e-05
58200,5.015507,8.03052e-05
58230,5.035407,9.062683e-05
58260,5.056031,0.0001026938
58290,5.075716,0.0001155872
58320,5.095993,0.0001307026
58350,5.115871,0.0001473806
58380,5.13582,0.0001661783
58410,5.156436,0.0001880363
58440,5.176319,0.0002118295
58470,5.196236,0.0002385009
58500,5.204255,0.0002500225
58530,5.204343,0.0002500234
58560,5.204375,0.0002500245
58590,5.204414,0.000250024
58620,5.204452,0.0002500238
58650,5.204488,0.0002500234
58680,5.204519,0.0002500248
58710,5.204544,0.0002500231
58740,5.204541,0.0002500219
58770,5.204607,0.0002500237
58800,5.204592,0.0002500221
58830,5.204666,0.0002500233
58860,5.204663,0.0002500229
58890,5.204651,0.0002500218
58920,5.204765,0.0002500237
58950,5.204741,0.000250023
58980,5.20473,0.0002500224
59010,5.204762,0.0002500224
59040,5.204782,0.0002500231
59070,5.204836,0.0002500238
59100,5.204823,0.0002500232
59130,5.204813,0.0002500211
59160,5.204847,0.0002500223
59190,5.204866,0.0002500226
59220,5.204885,0.0002500222
59250,5.2049,0.0002500228
59280,5.204908,0.0002500222
59310,5.204935,0.0002500235
59340,5.204963,0.0002500235
59370,5.204976,0.0002500239
59400,5.20496,0.0002500237
59430,5.204949,0.0002500216
59460,5.204999,0.0002500231
59490,5.204982,0.0002500225
59520,5.205034,0.0002500234
59550,5.205013,0.0002500231
59580,5.205044,0.000250024
59610,5.205053,0.0002500234
59640,5.205057,0.0002500221
59670,5.205097,0.0002500241
59700,2.000314,6.02e-09
59730,2.020142,6.09e-09
59760,2.040041,6.2e-09
59790,2.060655,6.25e-09
59820,2.080559,6.26e-09
59850,2.100824,6.33e-09
59880,2.120714,6.35e-09
59910,2.140643,6.94e-09
59940,2.16124,6.68e-09
59970,2.181121,6.39e-09
60000,2.201073,6.03e-09
60030,2.221281,6.93e-09
60060,2.241253,7.29e-09
60090,2.261847,6.9e-09
60120,2.281695,6.37e-09
60150,2.301652,6.39e-09
60180,2.321572,6.86e-09
60210,2.34178,7.82e-09
60240,2.3624,7.47e-09
60270,2.382311,6.96e-09
60300,2.402271,7.11e-09
60330,2.422186,7.24e-09
60360,2.442399,7.37e-09
60390,2.46263,7.27e-09
60420,2.482907,7.18e-09
60450,2.502831,6.63e-09
60480,2.522742,7.77e-09
60510,2.542678,7.65e-09
60540,2.563222,7.52e-09
60570,2.583133,7.2e-09
60600,2.603417,4.43e-09
60630,2.623293,7.65e-09
60660,2.643226,8.33e-09
60690,2.663819,7.99e-09
60720,2.683751,7.66e-09
60750,2.703639,6.53e-09
60780,2.723909,7.96e-09
60810,2.743825,8.71e-09
60840,2.764405,8.33e-09
60870,2.784327,8.24e-09
60900,2.804216,8.08e-09
60930,2.824478,7.03e-09
60960,2.844412,8.3e-09
60990,2.864953,9.8e-09
61020,2.884861,8.84e-09
61050,2.904804,8.58e-09
61080,2.924686,7.88e-09
61110,2.944924,8.5e-09
61140,2.965167,9.72e-09
61170,2.985421,9.4e-09
61200,3.005306,9.12e-09
61230,3.025241,8.34e-09
61260,3.045149,9.33e-09
61290,3.065716,9.5e-09
61320,3.085625,9.68e-09
61350,3.105892,9.85e-09
61380,3.125819,1.01e-08
61410,3.145763,1.03e-08
61440,3.166317,1.05e-08
61470,3.186223,1.08e-08
61500,3.206127,1.11e-08
61530,3.226353,1.15e-08
61560,3.246275,1.18e-08
61590,3.266842,1.22e-08
61620,3.286779,1.27e-08
61650,3.306667,1.32e-08
61680,3.32691,1.37e-08
61710,3.346821,1.43e-08
61740,3.367412,1.5e-08
61770,3.387304,1.58e-08
61800,3.407138,1.66e-08
61830,3.42704,1.76e-08
61860,3.447315,1.87e-08
61890,3.467565,1.99e-08
61920,3.487807,2.12e-08
61950,3.507709,2.27e-08
61980,3.527655,2.45e-08
62010,3.547551,2.64e-08
62040,3.568105,2.86e-08
62070,3.588028,3.1e-08
62100,3.608269,3.37e-08
62130,3.628198,3.68e-08
62160,3.648081,4.03e-08
62190,3.668668,4.43e-08
62220,3.68856,4.87e-08
62250,3.708828,5.38e-08
62280,3.728729,5.94e-08
62310,3.749372,6.61e-08
62340,3.769256,7.33e-08
62370,3.789173,8.15e-08
62400,3.80908,9.07e-08
62430,3.82932,1.01e-07
62460,3.849599,1.15e-07
62490,3.869837,1.27e-07
62520,3.889727,1.42e-07
62550,3.909635,1.59e-07
62580,3.929554,1.79e-07
62610,3.950118,2.02e-07
62640,3.970093,2.29e-07
62670,3.990302,2.57e-07
62700,4.010217,2.89e-07
62730,4.030109,3.26e-07
62760,4.050718,3.68e-07
62790,4.070653,4.19e-07
62820,4.090558,4.72e-07
62850,4.110783,5.35e-07
62880,4.130754,6.06e-07
62910,4.151357,6.89e-07
62940,4.171272,7.8e-07
62970,4.191218,8.84e-07
63000,4.211474,1e-06
63030,4.23127,1.14e-06
63060,4.251851,1.3e-06
63090,4.271746,1.47e-06
63120,4.291684,1.67e-06
63150,4.31161,1.9e-06
63180,4.331866,2.16e-06
63210,4.352103,2.46e-06
63240,4.372351,2.81e-06
63270,4.392334,3.19e-06
63300,4.412211,3.63e-06
63330,4.432158,4.13e-06
63360,4.452751,4.72e-06
63390,4.472697,5.38e-06
63420,4.492956,6.14e-06
63450,4.512857,6.99e-06
63480,4.532781,7.96e-06
63510,4.553427,9.11e-06
63540,4.57338,1.04e-05
63570,4.593426,1.18e-05
63600,4.61337,1.35e-05
63630,4.633303,1.54e-05
63660,4.653932,1.76e-05
63690,4.673798,2.01e-05
63720,4.69373,2.29e-05
63750,4.713958,2.61e-05
63780,4.733892,2.98e-05
63810,4.754479,3.41e-05
63840,4.774323,3.89e-05
63870,4.794296,4.43e-05
63900,4.8142,5.05e-05
63930,4.834492,5.77e-05
63960,4.854772,6.6e-05
63990,4.874996,7.54e-05
64020,4.894923,8.59e-05
64050,4.914927,9.79e-05
64080,4.934603,0.000111319
64110,4.955174,0.000127407
64140,4.975077,0.000145113
64170,4.995345,0.000165636
64200,5.01529,0.000188589
64230,5.035182,0.000214628
64260,5.055738,0.000245279
64290,5.05881,0.000250024
64320,5.05882,0.000250023
64350,5.058857,0.000250023
64380,5.058882,0.000250023
64410,5.058901,0.000250025
64440,5.058925,0.000250023
64470,5.058934,0.000250023
64500,5.058951,0.000250023
64530,5.058979,0.000250023
64560,5.058977,0.000250023
64590,5.058984,0.000250023
64620,5.058979,0.000250022
64650,5.059037,0.000250023
64680,5.059015,0.000250023
64710,5.059034,0.000250023
64740,5.059032,0.000250022
64770,5.059043,0.000250022
64800,5.059089,0.000250023
64830,5.059063,0.000250023
64860,5.059114,0.000250023
64890,5.059108,0.000250024
64920,5.059091,0.000250022
64950,5.059129,0.000250023
64980,5.059139,0.000250024
65010,5.05914,0.000250024
65040,5.059133,0.000250023
65070,5.059152,0.000250023
65100,5.059119,0.000250022
65130,5.059161,0.000250024
65160,5.059158,0.000250023
65190,5.059148,0.000250023
65220,5.059147,0.000250022
65250,5.059195,0.000250024
65280,5.059183,0.000250023
65310,5.059191,0.000250024
65340,5.059164,0.000250022
65370,5.0592,0.000250023
65400,5.059207,0.000250023
65430,5.059197,0.000250023
65460,5.059249,0.000250024
65490,5.059178,0.000250023
65520,5.059219,0.000250024
65550,5.059222,0.000250023
65580,5.059232,0.000250024
65610,5.059236,0.000250023
65640,5.059252,0.000250024
65670,5.059238,0.000250024
65700,2.000283,5.19e-09
65730,2.020194,5.06e-09
65760,2.040055,5.39e-09
65790,2.060647,6.18e-09
65820,2.080593,6.93e-09
65850,2.100829,6.74e-09
65880,2.120714,6.11e-09
65910,2.140652,6.24e-09
65940,2.161273,6.8e-09
65970,2.181124,6.14e-09
66000,2.201068,6.19e-09
66030,2.221345,6.35e-09
66060,2.241201,6.48e-09
66090,2.261837,6.58e-09
66120,2.281729,6.65e-09
66150,2.301622,6.73e-09
66180,2.321565,6.77e-09
66210,2.341808,6.85e-09
66240,2.362419,6.97e-09
66270,2.382342,7.26e-09
66300,2.402257,7.54e-09
66330,2.422133,7.42e-09
66360,2.442363,6.95e-09
66390,2.462656,6.91e-09
66420,2.482887,7.21e-09
66450,2.502807,7.09e-09
66480,2.522758,7.07e-09
66510,2.54266,7.26e-09
66540,2.563239,7.37e-09
66570,2.583185,7.57e-09
66600,2.603417,7.58e-09
66630,2.623317,7.62e-09
66660,2.64324,7.66e-09
66690,2.663846,7.71e-09
66720,2.683735,7.75e-09
66750,2.703662,7.66e-09
66780,2.723913,7.89e-09
66810,2.743829,7.95e-09
66840,2.764413,8.01e-09
66870,2.784298,8.05e-09
66900,2.804205,8.16e-09
66930,2.824436,8.25e-09
66960,2.844376,8.31e-09
66990,2.864954,8.43e-09
67020,2.884861,8.51e-09
67050,2.904812,8.58e-09
67080,2.924675,8.69e-09
67110,2.944951,8.8e-09
67140,2.965183,8.93e-09
67170,2.985417,9.06e-09
67200,3.00535,9.18e-09
67230,3.025212,9.32e-09
67260,3.045155,9.49e-09
67290,3.065769,9.67e-09
67320,3.085663,9.86e-09
67350,3.105916,1.01e-08
67380,3.125809,1.02e-08
67410,3.14571,1.05e-08
67440,3.166294,1.07e-08
67470,3.186204,1.1e-08
67500,3.206132,1.13e-08
67530,3.226398,1.17e-08
67560,3.246281,1.21e-08
67590,3.266894,1.25e-08
67620,3.286766,1.31e-08
67650,3.306683,1.38e-08
67680,3.326904,1.4e-08
67710,3.346832,1.48e-08
67740,3.367423,1.56e-08
67770,3.387327,1.64e-08
67800,3.407173,1.73e-08
67830,3.427107,1.82e-08
67860,3.447364,1.95e-08
67890,3.467592,2.08e-08
67920,3.487834,2.23e-08
67950,3.507732,2.4e-08
67980,3.527656,2.57e-08
68010,3.547575,2.78e-08
68040,3.56813,3.02e-08
68070,3.588062,3.28e-08
68100,3.60828,3.59e-08
68130,3.628219,3.92e-08
68160,3.648085,4.29e-08
68190,3.668691,4.73e-08
68220,3.68856,5.21e-08
68250,3.708853,5.76e-08
68280,3.728734,6.37e-08
68310,3.749352,7.09e-08
68340,3.769311,7.87e-08
68370,3.789185,8.75e-08
68400,3.809068,9.75e-08
68430,3.829358,1.09e-07
68460,3.84959,1.22e-07
68490,3.869848,1.37e-07
68520,3.889755,1.53e-07
68550,3.909674,1.72e-07
68580,3.929598,1.93e-07
68610,3.950148,2.18e-07
68640,3.970096,2.45e-07
68670,3.99035,2.77e-07
68700,4.010216,3.12e-07
68730,4.030135,3.52e-07
68760,4.050756,3.99e-07
68790,4.070664,4.5e-07
68820,4.090561,5.09e-07
68850,4.110855,5.77e-07
68880,4.130791,6.53e-07
68910,4.151413,7.42e-07
68940,4.171313,8.4e-07
68970,4.191211,9.52e-07
69000,4.211402,1.08e-06
69030,4.231289,1.23e-06
69060,4.251809,1.4e-06
69090,4.271798,1.58e-06
69120,4.29172,1.8e-06
69150,4.311615,2.04e-06
69180,4.331886,2.33e-06
69210,4.352134,2.65e-06
69240,4.372395,3.02e-06
69270,4.392352,3.43e-06
69300,4.412234,3.9e-06
69330,4.43217,4.44e-06
69360,4.452771,5.07e-06
69390,4.472743,5.77e-06
69420,4.493009,6.58e-06
69450,4.512914,7.49e-06
69480,4.532824,8.53e-06
69510,4.553454,9.76e-06
69540,4.573241,1.11e-05
69570,4.59346,1.27e-05
69600,4.613396,1.44e-05
69630,4.633295,1.64e-05
69660,4.653955,1.88e-05
69690,4.673804,2.14e-05
69720,4.693748,2.44e-05
69750,4.71401,2.79e-05
69780,4.733937,3.18e-05
69810,4.75453,3.64e-05
69840,4.774402,4.15e-05
69870,4.794284,4.73e-05
69900,4.814257,5.39e-05
69930,4.834507,6.15e-05
69960,4.854771,7.03e-05
69990,4.875047,8.03e-05
70020,4.894989,9.14e-05
70050,4.914915,0.000104177
70080,4.934637,0.000118367
70110,4.955194,0.00013541
70140,4.975097,0.000154173
70170,4.995341,0.000175881
70200,5.015278,0.000200146
70230,5.035181,0.000227674
70260,5.049725,0.000250024
70290,5.049765,0.000250023
70320,5.049807,0.000250023
70350,5.04986,0.000250023
70380,5.049884,0.000250023
70410,5.0499,0.000250023
70440,5.049921,0.000250025
70470,5.049944,0.000250022
70500,5.049963,0.000250023
70530,5.049992,0.000250023
70560,5.050017,0.000250023
70590,5.050033,0.000250023
70620,5.050031,0.000250022
70650,5.050071,0.000250023
70680,5.050064,0.000250024
70710,5.050057,0.000250023
70740,5.050073,0.000250022
70770,5.050106,0.000250023
70800,5.050126,0.000250023
70830,5.050148,0.000250023
70860,5.050154,0.000250024
70890,5.050127,0.000250021
70920,5.050176,0.000250022
70950,5.050187,0.000250023
70980,5.050212,0.000250024
71010,5.050251,0.000250024
71040,5.050218,0.000250025
71070,5.050276,0.000250024
71100,5.050232,0.000250022
71130,5.050274,0.000250023
71160,5.050294,0.000250023
71190,5.050294,0.000250023
71220,5.050299,0.000250023
71250,5.050289,0.000250023
71280,5.050318,0.000250023
71310,5.050347,0.000250023
71340,5.050349,0.000250023
71370,5.050322,0.000250022
71400,5.050366,0.000250023
71430,5.050381,0.000250023
71460,5.050389,0.000250023
71490,5.050378,0.000250021
71520,5.050436,0.000250023
71550,5.050431,0.000250024
71580,5.050456,0.000250024
71610,5.05043,0.000250023
71640,5.050457,0.000250023
71670,5.05046,0.000250023
71700,2.000331,5.74e-09
71730,2.020157,5.86e-09
71760,2.04007,5.9e-09
71790,2.060687,5.91e-09
71820,2.080591,5.93e-09
71850,2.100828,5.94e-09
71880,2.120723,5.88e-09
71910,2.140659,5.96e-09
71940,2.161246,6.05e-09
71970,2.181166,6.17e-09
72000,2.201071,6.25e-09
72030,2.221315,6.28e-09
72060,2.241264,6.32e-09
72090,2.261851,6.34e-09
72120,2.28173,6.29e-09
72150,2.301651,6.35e-09
72180,2.321585,6.5e-09
72210,2.341844,6.47e-09
72240,2.362425,6.54e-09
72270,2.382352,6.64e-09
72300,2.402253,6.7e-09
72330,2.422172,6.77e-09
72360,2.442403,6.79e-09
72390,2.46268,6.83e-09
72420,2.482908,6.88e-09
72450,2.502841,6.86e-09
72480,2.522758,6.98e-09
72510,2.542687,7e-09
72540,2.56325,7.06e-09
72570,2.583185,7.12e-09
72600,2.60342,7.23e-09
72630,2.623319,7.28e-09
72660,2.643203,7.31e-09
72690,2.66381,7.34e-09
72720,2.683744,7.38e-09
72750,2.703699,7.51e-09
72780,2.723883,7.52e-09
72810,2.743833,7.62e-09
72840,2.76443,7.71e-09
72870,2.784342,7.78e-09
72900,2.804234,7.87e-09
72930,2.824445,7.96e-09
72960,2.844393,8.02e-09
72990,2.86498,8.15e-09
73020,2.884892,8.24e-09
73050,2.904788,8.32e-09
73080,2.924713,8.49e-09
73110,2.944934,8.61e-09
73140,2.965155,8.73e-09
73170,2.985426,8.93e-09
73200,3.005367,9.05e-09
73230,3.025278,9.2e-09
73260,3.04518,9.39e-09
73290,3.065768,9.59e-09
73320,3.085698,9.82e-09
73350,3.105968,1.01e-08
73380,3.125857,1.03e-08
73410,3.145755,1.06e-08
73440,3.166327,1.1e-08
73470,3.186262,1.13e-08
73500,3.206131,1.17e-08
73530,3.226391,1.21e-08
73560,3.24632,1.26e-08
73590,3.266895,1.32e-08
73620,3.286827,1.38e-08
73650,3.306676,1.45e-08
73680,3.326969,1.53e-08
73710,3.346836,1.61e-08
73740,3.367444,1.71e-08
73770,3.387347,1.82e-08
73800,3.407193,1.93e-08
73830,3.427132,2.07e-08
73860,3.447384,2.22e-08
73890,3.467612,2.39e-08
73920,3.487818,2.58e-08
73950,3.507744,2.8e-08
73980,3.5277,3.04e-08
74010,3.547583,3.31e-08
74040,3.568186,3.62e-08
74070,3.588091,3.97e-08
74100,3.608333,4.36e-08
74130,3.628222,4.8e-08
74160,3.648151,5.3e-08
74190,3.668715,5.87e-08
74220,3.688652,6.51e-08
74250,3.708884,7.24e-08
74280,3.728796,8.05e-08
74310,3.749383,9e-08
74340,3.769306,1e-07
74370,3.789244,1.12e-07
74400,3.809149,1.25e-07
74430,3.82938,1.41e-07
74460,3.849607,1.58e-07
74490,3.869859,1.78e-07
74520,3.889784,2e-07
74550,3.909696,2.25e-07
74580,3.929626,2.54e-07
74610,3.95019,2.87e-07
74640,3.970112,3.24e-07
74670,3.990365,3.66e-07
74700,4.010271,4.13e-07
74730,4.030164,4.67e-07
74760,4.050794,5.31e-07
74790,4.070703,6e-07
74820,4.090622,6.8e-07
74850,4.110885,7.71e-07
74880,4.13085,8.74e-07
74910,4.151458,9.95e-07
74940,4.171193,1.13e-06
74970,4.191119,1.28e-06
75000,4.211372,1.46e-06
75030,4.231294,1.65e-06
75060,4.251896,1.88e-06
75090,4.271811,2.14e-06
75120,4.291727,2.43e-06
75150,4.311638,2.77e-06
75180,4.331889,3.15e-06
75210,4.352176,3.59e-06
75240,4.372415,4.09e-06
75270,4.392358,4.66e-06
75300,4.412265,5.3e-06
75330,4.432237,6.04e-06
75360,4.452837,6.9e-06
75390,4.472788,7.86e-06
75420,4.493056,8.97e-06
75450,4.512966,1.02e-05
75480,4.532732,1.16e-05
75510,4.55333,1.33e-05
75540,4.573263,1.52e-05
75570,4.593524,1.73e-05
75600,4.613395,1.97e-05
75630,4.633349,2.25e-05
75660,4.653929,2.58e-05
75690,4.673851,2.94e-05
75720,4.693803,3.35e-05
75750,4.714046,3.82e-05
75780,4.733978,4.36e-05
75810,4.754543,4.99e-05
75840,4.774417,5.68e-05
75870,4.794349,6.48e-05
75900,4.814265,7.38e-05
75930,4.834586,8.43e-05
75960,4.854824,9.63e-05
75990,4.87486,0.000109712
76020,4.894765,0.000125006
76050,4.914685,0.000142384
76080,4.934613,0.000162112
76110,4.955211,0.000185323
76140,4.975137,0.000210901
76170,4.995393,0.00024049
76200,5.001474,0.000250025
76230,5.001504,0.000250024
76260,5.001503,0.000250023
76290,5.001549,0.000250024
76320,5.001575,0.000250024
76350,5.001578,0.000250023
76380,5.001625,0.000250024
76410,5.001632,0.000250024
76440,5.001623,0.000250022
76470,5.00166,0.000250024
76500,5.001667,0.000250024
76530,5.001685,0.000250024
76560,5.001649,0.000250022
76590,5.001688,0.000250024
76620,5.00166,0.000250023
76650,5.001694,0.000250023
76680,5.001706,0.000250023
76710,5.001674,0.000250023
76740,5.001729,0.000250023
76770,5.001736,0.000250024
76800,5.001734,0.000250024
76830,5.001745,0.000250025
76860,5.001708,0.000250022
76890,5.001759,0.000250023
76920,5.001755,0.000250022
76950,5.001753,0.000250023
76980,5.001766,0.000250025
77010,5.001763,0.000250023
77040,5.001777,0.000250024
77070,5.001761,0.000250023
77100,5.001778,0.000250023
77130,5.001793,0.000250023
77160,5.00177,0.000250022
77190,5.001784,0.000250024
77220,5.001793,0.000250022
77250,5.001815,0.000250024
77280,5.001809,0.000250023
77310,5.00179,0.000250022
77340,5.001821,0.000250023
77370,5.00183,0.000250023
77400,5.001841,0.000250023
77430,5.00184,0.000250024
77460,5.001832,0.000250023
77490,5.001831,0.000250022
77520,5.001848,0.000250023
77550,5.001856,0.000250022
77580,5.001863,0.000250024
77610,5.001861,0.000250023
77640,5.001878,0.000250025
77670,5.001894,0.000250024
77700,2.000308,5.95e-09
77730,2.020158,5.91e-09
77760,2.040077,5.83e-09
77790,2.060678,5.76e-09
77820,2.080602,5.77e-09
77850,2.100831,5.85e-09
77880,2.120711,5.99e-09
77910,2.140648,6.05e-09
77940,2.161234,6.14e-09
77970,2.181138,6.22e-09
78000,2.201088,6.23e-09
78030,2.221318,6.3e-09
78060,2.241248,6.35e-09
78090,2.261832,6.36e-09
78120,2.281739,6.39e-09
78150,2.30164,6.39e-09
78180,2.321598,6.41e-09
78210,2.341805,6.54e-09
78240,2.362431,6.62e-09
78270,2.382358,6.7e-09
78300,2.402272,6.81e-09
78330,2.42215,6.81e-09
78360,2.442414,6.8e-09
78390,2.462672,6.85e-09
78420,2.482896,6.87e-09
78450,2.502837,6.95e-09
78480,2.52273,7.04e-09
78510,2.542663,7.1e-09
78540,2.563231,7.2e-09
78570,2.583125,7.26e-09
78600,2.603428,7.31e-09
78630,2.623311,7.38e-09
78660,2.643211,7.4e-09
78690,2.663832,7.43e-09
78720,2.683728,7.52e-09
78750,2.703651,7.61e-09
78780,2.723884,7.69e-09
78810,2.743842,7.8e-09
78840,2.764415,7.9e-09
78870,2.784312,7.97e-09
78900,2.804226,8.08e-09
78930,2.824504,8.15e-09
78960,2.844377,8.25e-09
78990,2.864949,8.33e-09
79020,2.884877,8.44e-09
79050,2.904779,8.59e-09
79080,2.924693,8.74e-09
79110,2.944948,8.89e-09
79140,2.965186,9.07e-09
79170,2.985428,9.22e-09
79200,3.00536,9.39e-09
79230,3.025249,9.6e-09
79260,3.045167,9.81e-09
79290,3.065754,1.01e-08
79320,3.085664,1.04e-08
79350,3.105938,1.06e-08
79380,3.125827,1.1e-08
79410,3.145706,1.13e-08
79440,3.166273,1.17e-08
79470,3.186263,1.22e-08
79500,3.206125,1.27e-08
79530,3.226375,1.32e-08
79560,3.246275,1.38e-08
79590,3.266888,1.45e-08
79620,3.286789,1.53e-08
79650,3.306672,1.61e-08
79680,3.326921,1.71e-08
79710,3.346827,1.81e-08
79740,3.367433,1.94e-08
79770,3.387312,2.07e-08
79800,3.407198,2.22e-08
79830,3.427095,2.38e-08
79860,3.447361,2.57e-08
79890,3.467613,2.79e-08
79920,3.487843,3.03e-08
79950,3.507727,3.3e-08
79980,3.527664,3.6e-08
80010,3.547582,3.94e-08
80040,3.568155,4.34e-08
80070,3.588073,4.77e-08
80100,3.608313,5.27e-08
80130,3.628241,5.82e-08
80160,3.648134,6.45e-08
80190,3.668703,7.17e-08
80220,3.688612,7.97e-08
80250,3.708854,8.89e-08
80280,3.728781,9.91e-08
80310,3.749379,1.11e-07
80340,3.769285,1.24e-07
80370,3.789212,1.39e-07
80400,3.809134,1.56e-07
80430,3.829386,1.75e-07
80460,3.8496,1.97e-07
80490,3.869885,2.22e-07
80520,3.889745,2.5e-07
80550,3.909698,2.82e-07
80580,3.929621,3.17e-07
80610,3.950166,3.6e-07
80640,3.970143,4.06e-07
80670,3.99035,4.59e-07
80700,4.010265,5.19e-07
80730,4.030159,5.87e-07
80760,4.050835,6.67e-07
80790,4.070717,7.55e-07
80820,4.090642,8.55e-07
80850,4.110905,9.71e-07
80880,4.130713,1.1e-06
80910,4.151293,1.25e-06
80940,4.171202,1.42e-06
80970,4.191119,1.61e-06
81000,4.211394,1.83e-06
81030,4.231299,2.08e-06
81060,4.251891,2.37e-06
81090,4.271805,2.69e-06
81120,4.291716,3.06e-06
81150,4.311646,3.48e-06
81180,4.331896,3.97e-06
81210,4.352153,4.52e-06
81240,4.372438,5.15e-06
81270,4.392367,5.86e-06
81300,4.412312,6.67e-06
81330,4.432212,7.59e-06
81360,4.452847,8.68e-06
81390,4.472793,9.88e-06
81420,4.49291,1.13e-05
