Applied_Voltage,Leakage_Current
323.1181,1.749922e-06
326.1242,1.773752e-06
329.1315,1.797811e-06
332.1232,1.821827e-06
335.1288,1.846208e-06
338.1736,1.871053e-06
341.1773,1.895713e-06
344.1673,1.920301e-06
347.1746,1.9452e-06
350.1635,1.970108e-06
353.2254,1.995921e-06
356.2159,2.021124e-06
359.2234,2.046723e-06
362.2315,2.072442e-06
365.2202,2.098117e-06
368.264,2.124438e-06
371.2718,2.150709e-06
374.278,2.177097e-06
377.2679,2.203516e-06
380.2772,2.230025e-06
383.3216,2.257206e-06
386.3284,2.284252e-06
389.3192,2.311301e-06
392.3283,2.338666e-06
395.3156,2.366017e-06
398.382,2.394117e-06
401.3705,2.421759e-06
404.3798,2.449729e-06
407.386,2.47802e-06
410.3759,2.506219e-06
413.4233,2.535129e-06
416.4254,2.5637e-06
419.4334,2.592517e-06
422.4224,2.621397e-06
425.4307,2.650652e-06
428.4766,2.680452e-06
431.4832,2.710047e-06
434.475,2.739617e-06
437.4834,2.769481e-06
440.4725,2.799374e-06
443.5354,2.830321e-06
446.526,2.860535e-06
449.5332,2.891268e-06
452.5407,2.922156e-06
455.5312,2.952988e-06
458.5754,2.984632e-06
461.5816,3.016035e-06
464.5901,3.047749e-06
467.5772,3.079234e-06
470.5864,3.111164e-06
473.631,3.143778e-06
476.6375,3.176267e-06
479.6289,3.208673e-06
482.6356,3.241504e-06
485.6441,3.274402e-06
488.6868,3.307916e-06
491.6728,3.341024e-06
494.6802,3.374714e-06
497.6881,3.408559e-06
500.6772,3.44239e-06
503.7222,3.476987e-06
506.7281,3.511311e-06
509.735,3.545951e-06
512.726,3.580682e-06
515.7321,3.615766e-06
518.7756,3.651533e-06
521.7838,3.68704e-06
524.774,3.722484e-06
527.7814,3.758372e-06
530.7892,3.794635e-06
533.834,3.831599e-06
536.8242,3.868001e-06
539.8329,3.904843e-06
542.8409,3.942026e-06
545.8312,3.979096e-06
548.8768,4.017265e-06
551.8854,4.055179e-06
554.8914,4.093241e-06
557.883,4.131317e-06
560.8912,4.169914e-06
563.9357,4.209228e-06
566.9419,4.248432e-06
569.9316,4.287592e-06
572.9398,4.327327e-06
575.9463,4.367282e-06
578.9936,4.407982e-06
581.9795,4.448124e-06
584.9877,4.489148e-06
587.9987,4.530359e-06
590.9894,4.571538e-06
594.0341,4.613787e-06
597.0422,4.655845e-06
600.0497,4.698271e-06
4.015897,9.83022e-09
7.02268,1.845188e-08
10.0668,2.655141e-08
13.05317,3.43846e-08
16.0622,4.216585e-08
19.07224,4.9427e-08
22.05918,5.655044e-08
25.12156,6.526372e-08
28.11235,7.341396e-08
31.11866,8.171052e-08
34.10773,8.996309e-08
37.11055,9.83902e-08
40.15746,1.068599e-07
43.16391,1.170225e-07
46.153,1.28225e-07
49.16068,1.402362e-07
52.16856,1.524361e-07
55.21344,1.647556e-07
58.21902,1.723884e-07
61.20842,1.893402e-07
64.21497,2.025288e-07
67.20382,2.153907e-07
70.26573,2.287128e-07
73.2551,2.416001e-07
76.26326,2.547942e-07
79.25284,2.682756e-07
82.2616,2.8195e-07
85.30702,2.956466e-07
88.31416,3.096247e-07
91.30453,3.235659e-07
94.31422,3.37451e-07
97.32166,3.517428e-07
100.3669,3.659127e-07
103.3749,3.802556e-07
106.364,3.950221e-07
109.3718,4.090992e-07
112.3577,4.239212e-07
115.4219,4.393263e-07
118.4119,4.546564e-07
121.4199,4.700615e-07
124.4101,4.854392e-07
127.4155,5.01651e-07
130.4636,5.176726e-07
133.4719,5.340926e-07
136.46,5.501719e-07
139.4673,5.666463e-07
142.477,5.844271e-07
145.5206,6.01617e-07
148.5286,6.186328e-07
151.5198,6.377895e-07
154.5273,6.54448e-07
157.5159,6.726252e-07
160.5797,6.954463e-07
163.568,7.109235e-07
166.5754,7.325474e-07
169.5657,7.517217e-07
172.5731,7.707308e-07
175.6181,7.943009e-07
178.6258,8.123856e-07
181.6146,8.321051e-07
184.6217,8.552214e-07
187.6255,8.738827e-07
190.6705,8.961231e-07
193.6785,9.176665e-07
196.6655,9.355928e-07
199.6736,9.58241e-07
202.6622,9.794225e-07
205.7264,1.00048e-06
208.7164,1.021553e-06
211.7233,1.042756e-06
214.7031,1.049991e-06
216.9267,1.050004e-06
220.7558,1.054079e-06
223.7634,1.075002e-06
226.7528,1.095129e-06
229.7607,1.115505e-06
232.7698,1.135949e-06
235.8141,1.156791e-06
238.8221,1.177479e-06
241.8118,1.1982e-06
244.8207,1.219205e-06
247.8105,1.240295e-06
250.8747,1.26213e-06
253.8638,1.283332e-06
256.8726,1.30485e-06
259.8604,1.32642e-06
262.8651,1.348345e-06
265.911,1.37061e-06
268.9187,1.392735e-06
271.9279,1.41503e-06
274.9182,1.43736e-06
277.9243,1.459832e-06
280.9703,1.482921e-06
283.9784,1.505838e-06
286.9676,1.528707e-06
289.9764,1.551754e-06
292.9644,1.574874e-06
296.028,1.598711e-06
299.0178,1.622142e-06
302.0268,1.645886e-06
305.0173,1.669506e-06
308.079,1.693859e-06
311.0688,1.717707e-06
314.0758,1.741951e-06
317.0819,1.76638e-06
320.0729,1.79083e-06
323.1188,1.815778e-06
326.1253,1.840441e-06
329.1325,1.865443e-06
332.1226,1.890454e-06
335.1285,1.915661e-06
338.1742,1.941466e-06
341.1777,1.967022e-06
344.1659,1.992493e-06
347.1735,2.018276e-06
350.1631,2.044181e-06
353.2248,2.070927e-06
356.215,2.097154e-06
359.2236,2.123714e-06
362.2311,2.150381e-06
365.2202,2.176999e-06
368.2634,2.204368e-06
371.2715,2.231513e-06
374.2786,2.258936e-06
377.2682,2.286301e-06
380.2762,2.313841e-06
383.3198,2.342051e-06
386.3275,2.370159e-06
389.3183,2.39813e-06
392.3266,2.426456e-06
395.3164,2.454806e-06
398.3817,2.484088e-06
401.3705,2.512667e-06
404.3782,2.541798e-06
407.386,2.571106e-06
410.3756,2.600351e-06
413.4214,2.630203e-06
416.4247,2.659809e-06
419.433,2.689852e-06
422.4235,2.719976e-06
425.4315,2.750293e-06
428.4767,2.781251e-06
431.4853,2.811938e-06
434.4735,2.842476e-06
437.4818,2.873528e-06
440.4706,2.904681e-06
443.5342,2.936828e-06
446.5256,2.968181e-06
449.532,2.999928e-06
452.5378,3.031897e-06
455.5302,3.064067e-06
458.5743,3.096806e-06
461.5837,3.12937e-06
464.59,3.162162e-06
467.5774,3.194972e-06
470.5858,3.228115e-06
473.6317,3.262018e-06
476.6376,3.295633e-06
479.6272,3.32913e-06
482.6364,3.363118e-06
485.6433,3.397334e-06
488.6864,3.432172e-06
491.6707,3.466524e-06
494.6802,3.501444e-06
497.6864,3.536594e-06
500.6755,3.571521e-06
503.7197,3.607425e-06
506.7277,3.643148e-06
509.7359,3.679206e-06
512.7259,3.715227e-06
515.7334,3.751594e-06
518.7778,3.788622e-06
521.7832,3.82541e-06
524.774,3.86231e-06
527.7805,3.899652e-06
530.7897,3.93731e-06
533.8348,3.97548e-06
536.8237,4.013188e-06
539.8311,4.051487e-06
542.8399,4.090105e-06
545.8296,4.128668e-06
548.8778,4.168224e-06
551.8848,4.207446e-06
554.8925,4.246916e-06
557.8824,4.286579e-06
560.8908,4.326631e-06
563.9354,4.367496e-06
566.9401,4.408059e-06
569.9302,4.448519e-06
572.9379,4.489742e-06
575.9465,4.531231e-06
578.9929,4.573512e-06
581.9805,4.615144e-06
584.9906,4.657427e-06
587.9993,4.700119e-06
590.9878,4.742776e-06
594.0336,4.786655e-06
597.0399,4.830273e-06
600.0491,4.874208e-06
4.015024,1.094856e-08
7.022121,2.058608e-08
10.06691,2.971239e-08
13.05416,3.844694e-08
16.06346,4.67552e-08
19.07312,5.456187e-08
22.06026,6.253938e-08
25.12144,7.163259e-08
28.11222,8.045553e-08
31.11825,8.954067e-08
34.10609,9.848969e-08
37.11422,1.077662e-07
40.1585,1.170524e-07
43.16336,1.270227e-07
46.15178,1.391286e-07
49.15986,1.52124e-07
52.16902,1.650829e-07
55.21332,1.78323e-07
58.21883,1.867755e-07
61.20882,2.048621e-07
64.21468,2.189553e-07
67.20325,2.327145e-07
70.2659,2.468655e-07
73.25584,2.608604e-07
76.26483,2.751662e-07
79.2529,2.895226e-07
82.26219,3.041233e-07
85.30803,3.187678e-07
88.31457,3.335161e-07
91.30419,3.485169e-07
94.31487,3.631619e-07
97.32106,3.781784e-07
100.3666,3.933476e-07
103.3747,4.08698e-07
106.363,4.243766e-07
109.3723,4.400719e-07
112.3578,4.561187e-07
115.4224,4.727257e-07
118.4116,4.89023e-07
121.4199,5.057075e-07
124.4102,5.222977e-07
127.4164,5.400111e-07
130.4626,5.571356e-07
133.4717,5.744197e-07
136.4598,5.926357e-07
139.4676,6.099108e-07
142.4774,6.290027e-07
145.5216,6.488374e-07
148.5293,6.662199e-07
151.5202,6.881392e-07
154.5279,7.076109e-07
157.5164,7.266891e-07
160.5797,7.513811e-07
163.5682,7.690974e-07
166.5756,7.90587e-07
169.5663,8.123513e-07
172.5737,8.314046e-07
175.6182,8.551258e-07
178.6257,8.760238e-07
181.615,8.952366e-07
184.6221,9.194708e-07
187.6257,9.403891e-07
190.6708,9.627078e-07
193.6776,9.86373e-07
196.6659,1.00619e-06
199.6748,1.027195e-06
202.6662,1.049983e-06
205.592,1.049998e-06
208.7091,1.042344e-06
211.7144,1.063904e-06
214.7037,1.084596e-06
217.7115,1.105437e-06
220.7557,1.126832e-06
223.7628,1.148117e-06
226.752,1.169395e-06
229.76,1.190823e-06
232.7679,1.212487e-06
235.8132,1.234572e-06
238.8207,1.256559e-06
241.8112,1.278595e-06
244.8202,1.300868e-06
247.8107,1.323013e-06
250.8737,1.34587e-06
253.8633,1.368505e-06
256.8716,1.39142e-06
259.8604,1.414281e-06
262.8655,1.437349e-06
265.9115,1.460864e-06
268.9177,1.484262e-06
271.9269,1.507896e-06
274.9169,1.531434e-06
277.924,1.555353e-06
280.969,1.579635e-06
283.9783,1.603733e-06
286.9675,1.627857e-06
289.9762,1.652357e-06
292.9647,1.67681e-06
296.0281,1.701917e-06
299.0194,1.726517e-06
302.0269,1.751522e-06
305.016,1.776389e-06
308.0794,1.802322e-06
311.0689,1.827528e-06
314.0756,1.85303e-06
317.0829,1.878651e-06
320.071,1.904335e-06
323.117,1.930715e-06
326.1243,1.95693e-06
329.1321,1.9832e-06
332.1208,2.00946e-06
335.1275,2.036091e-06
338.1715,2.063089e-06
341.1754,2.089869e-06
344.1656,2.117009e-06
347.1743,2.144292e-06
350.1621,2.171507e-06
353.2254,2.199535e-06
356.214,2.227055e-06
359.2229,2.255043e-06
362.2293,2.283136e-06
365.2193,2.311197e-06
368.2622,2.339938e-06
371.2705,2.368576e-06
374.2771,2.397228e-06
377.2657,2.426061e-06
380.2751,2.455187e-06
383.3196,2.484859e-06
386.3275,2.514261e-06
389.3185,2.543682e-06
392.3257,2.573468e-06
395.3159,2.603308e-06
398.3805,2.634117e-06
401.3709,2.664302e-06
404.3786,2.69479e-06
407.3861,2.725508e-06
410.3736,2.756139e-06
413.4208,2.787729e-06
416.4257,2.818992e-06
419.4338,2.850461e-06
422.4229,2.881879e-06
425.4302,2.913729e-06
428.4771,2.946156e-06
431.4837,2.978412e-06
434.4745,3.010665e-06
437.4813,3.043221e-06
440.4716,3.075716e-06
443.534,3.109316e-06
446.5248,3.142494e-06
449.5323,3.175873e-06
452.5391,3.209444e-06
455.5309,3.242958e-06
458.5737,3.277368e-06
461.5819,3.311619e-06
464.5886,3.345968e-06
467.5772,3.380508e-06
470.5859,3.415239e-06
473.6306,3.450622e-06
476.6382,3.48581e-06
479.6278,3.52106e-06
482.6346,3.5568e-06
485.6434,3.592592e-06
488.6876,3.629137e-06
491.6729,3.665109e-06
494.6791,3.701537e-06
497.6866,3.738242e-06
500.6747,3.774938e-06
503.7213,3.812638e-06
506.7277,3.849861e-06
509.7339,3.887445e-06
512.725,3.925056e-06
515.7327,3.963135e-06
518.7761,4.001899e-06
521.7842,4.040376e-06
524.7748,4.078849e-06
527.7811,4.117841e-06
530.7879,4.157101e-06
533.834,4.197077e-06
536.8242,4.236559e-06
539.832,4.276494e-06
542.8397,4.316674e-06
545.8299,4.356945e-06
548.8768,4.398328e-06
551.8856,4.439351e-06
554.8937,4.480647e-06
557.8829,4.5219e-06
560.8914,4.563656e-06
563.9342,4.606286e-06
566.9387,4.648703e-06
569.9316,4.691167e-06
572.9365,4.734096e-06
575.9468,4.777251e-06
578.9915,4.821359e-06
581.9809,4.865066e-06
584.9894,4.909276e-06
587.9982,4.953728e-06
590.9865,4.998166e-06
594.0339,5.043943e-06
597.0427,5.089414e-06
600.0501,5.135415e-06
4.012281,1.358145e-08
7.020814,2.355878e-08
10.06658,3.421513e-08
13.05446,4.441893e-08
16.06085,5.416006e-08
19.07078,6.355791e-08
22.05949,7.276733e-08
25.12176,8.284838e-08
28.11285,9.303398e-08
31.11967,1.035571e-07
34.10802,1.14091e-07
37.11229,1.248157e-07
40.1552,1.356651e-07
43.16524,1.464734e-07
46.15321,1.595355e-07
49.16015,1.740961e-07
52.16872,1.891947e-07
55.21524,2.045768e-07
58.21903,2.145781e-07
61.20731,2.34874e-07
64.21429,2.51201e-07
67.20446,2.66999e-07
70.2651,2.833e-07
73.25491,2.994784e-07
76.26373,3.15771e-07
79.2533,3.319203e-07
82.26139,3.485036e-07
85.3083,3.651279e-07
88.31368,3.817132e-07
91.30457,3.988201e-07
94.31507,4.153895e-07
97.32165,4.327528e-07
100.3663,4.506397e-07
103.3756,4.688777e-07
106.3642,4.865458e-07
109.3727,5.047973e-07
112.3577,5.230877e-07
115.4224,5.419822e-07
118.4127,5.60982e-07
121.4204,5.802746e-07
124.4104,5.990139e-07
127.4179,6.203944e-07
130.4638,6.407701e-07
133.4732,6.609475e-07
136.4611,6.844685e-07
139.4683,7.034744e-07
142.4773,7.263504e-07
145.5223,7.513162e-07
148.529,7.705347e-07
151.5201,7.940806e-07
154.5276,8.173499e-07
157.5165,8.380921e-07
160.5804,8.651714e-07
163.5686,8.856993e-07
166.5768,9.091726e-07
169.5653,9.341991e-07
172.573,9.562333e-07
175.6187,9.807231e-07
178.6271,1.004855e-06
181.6158,1.024818e-06
184.6236,1.049978e-06
187.481,1.049997e-06
190.6631,1.045181e-06
193.6697,1.068125e-06
196.6588,1.090269e-06
199.6663,1.112662e-06
202.6537,1.135009e-06
205.719,1.158251e-06
208.7084,1.180878e-06
211.7149,1.203817e-06
214.7041,1.226797e-06
217.7115,1.250199e-06
220.7566,1.274018e-06
223.7634,1.297574e-06
226.7533,1.321157e-06
229.7597,1.345058e-06
232.7699,1.369144e-06
235.8144,1.393757e-06
238.8232,1.418206e-06
241.8126,1.442596e-06
244.821,1.467218e-06
247.8106,1.491817e-06
250.8754,1.517472e-06
253.8638,1.542421e-06
256.8719,1.567784e-06
259.8615,1.593079e-06
262.8658,1.618681e-06
265.9127,1.644744e-06
268.9184,1.670675e-06
271.9262,1.696785e-06
274.9172,1.722897e-06
277.9242,1.749286e-06
280.969,1.776071e-06
283.9771,1.802735e-06
286.9673,1.829494e-06
289.9755,1.8565e-06
292.9646,1.883427e-06
296.0277,1.911191e-06
299.0181,1.938404e-06
302.0266,1.966042e-06
305.0172,1.993623e-06
308.0792,2.022152e-06
311.0677,2.049847e-06
314.0766,2.077913e-06
317.0831,2.106128e-06
320.0719,2.134543e-06
323.1176,2.163553e-06
326.1249,2.192256e-06
329.134,2.221155e-06
332.1229,2.250084e-06
335.1285,2.279266e-06
338.1738,2.309092e-06
341.1768,2.338693e-06
344.1678,2.368356e-06
347.1738,2.398192e-06
350.1632,2.428043e-06
353.2261,2.458844e-06
356.2155,2.489219e-06
359.2244,2.519886e-06
362.232,2.550676e-06
365.2211,2.581366e-06
368.2641,2.612865e-06
371.2719,2.644131e-06
374.2789,2.675797e-06
377.267,2.707287e-06
380.2772,2.739055e-06
383.3192,2.771459e-06
386.3293,2.803677e-06
389.3196,2.835978e-06
392.3271,2.868619e-06
395.3162,2.90126e-06
398.3823,2.93482e-06
401.3698,2.96769e-06
404.3788,3.001041e-06
407.3869,3.03467e-06
410.3759,3.068227e-06
413.4218,3.102601e-06
416.4254,3.136692e-06
419.4335,3.170957e-06
422.4222,3.205252e-06
425.4301,3.240024e-06
428.4761,3.275381e-06
431.4845,3.310596e-06
434.4753,3.345659e-06
437.4832,3.38111e-06
440.4724,3.416736e-06
443.5339,3.453407e-06
446.525,3.489326e-06
449.5312,3.525608e-06
452.5391,3.562182e-06
455.5305,3.598803e-06
458.5734,3.636309e-06
461.5835,3.673533e-06
464.5891,3.710902e-06
467.5773,3.748185e-06
470.5847,3.78594e-06
473.6311,3.824523e-06
476.6393,3.862921e-06
479.6296,3.901172e-06
482.635,3.939754e-06
485.6428,3.97866e-06
488.6867,4.018249e-06
491.6723,4.057404e-06
494.6806,4.097001e-06
497.6875,4.136847e-06
500.6758,4.176653e-06
503.7221,4.217404e-06
506.7285,4.257783e-06
509.735,4.298613e-06
512.7256,4.339481e-06
515.7316,4.380661e-06
518.7781,4.422664e-06
521.7836,4.464386e-06
524.775,4.506089e-06
527.7822,4.54847e-06
530.7896,4.591001e-06
533.8356,4.634255e-06
536.8257,4.676974e-06
539.8322,4.720271e-06
542.8412,4.763872e-06
545.8303,4.80752e-06
548.8772,4.852241e-06
551.8864,4.896624e-06
554.8954,4.941298e-06
557.8839,4.98599e-06
560.8912,5.031176e-06
563.9356,5.077392e-06
566.9402,5.123272e-06
569.931,5.169168e-06
572.9379,5.215576e-06
575.9489,5.262287e-06
578.9938,5.310144e-06
581.9819,5.357212e-06
584.9907,5.404994e-06
587.9995,5.453108e-06
590.9893,5.501252e-06
594.0342,5.550597e-06
597.0428,5.59982e-06
600.0515,5.649598e-06
4.015242,1.192419e-08
7.021354,2.153863e-08
10.06668,3.224528e-08
13.0541,4.348786e-08
16.06289,5.446751e-08
19.07222,6.509699e-08
22.05966,7.573403e-08
25.12174,8.65374e-08
28.11145,9.705063e-08
31.11989,1.077245e-07
34.1067,1.182236e-07
37.11211,1.287529e-07
40.1565,1.420364e-07
43.16354,1.562675e-07
46.15384,1.706981e-07
49.1595,1.8544e-07
52.1684,2.005271e-07
55.21433,2.15747e-07
58.21918,2.257146e-07
61.20933,2.461557e-07
64.21519,2.623538e-07
67.20391,2.780422e-07
70.26678,2.941933e-07
73.25574,3.103595e-07
76.26479,3.263924e-07
79.25364,3.425607e-07
82.26159,3.589805e-07
85.30788,3.752146e-07
88.31525,3.92233e-07
91.30473,4.085325e-07
94.31502,4.255583e-07
97.32279,4.427753e-07
100.3679,4.608974e-07
103.3764,4.784707e-07
106.3653,4.961727e-07
109.3729,5.148618e-07
112.3588,5.3267e-07
115.4225,5.521196e-07
118.4133,5.703873e-07
121.4214,5.890906e-07
124.4103,6.090042e-07
127.4177,6.291586e-07
130.4642,6.491974e-07
133.4729,6.720341e-07
136.4612,6.91731e-07
139.4691,7.136327e-07
142.4788,7.374828e-07
145.5228,7.581662e-07
148.5296,7.807744e-07
151.5213,8.037114e-07
154.5277,8.242232e-07
157.5174,8.478643e-07
160.5809,8.726394e-07
163.5688,8.925503e-07
166.5763,9.183449e-07
169.5667,9.398415e-07
172.5746,9.628266e-07
175.6203,9.896805e-07
178.6263,1.010155e-06
181.6152,1.031671e-06
184.6379,1.049987e-06
187.2482,1.050002e-06
190.6637,1.050893e-06
193.6697,1.073716e-06
196.658,1.095634e-06
199.6661,1.117943e-06
202.6562,1.140183e-06
205.7189,1.163105e-06
208.709,1.185541e-06
211.7153,1.208375e-06
214.7048,1.231333e-06
217.712,1.254494e-06
220.7558,1.278018e-06
223.7634,1.30139e-06
226.7521,1.32489e-06
229.7596,1.348509e-06
232.7687,1.372554e-06
235.8137,1.39682e-06
238.8226,1.421109e-06
241.8117,1.445198e-06
244.8197,1.469728e-06
247.8111,1.494311e-06
250.8733,1.519641e-06
253.8634,1.544429e-06
256.8712,1.569499e-06
259.8607,1.5946e-06
262.8648,1.619967e-06
265.9109,1.645978e-06
268.9189,1.67172e-06
271.9274,1.697668e-06
274.9166,1.723453e-06
277.9238,1.749588e-06
280.9686,1.776294e-06
283.9783,1.802881e-06
286.9675,1.829404e-06
289.9763,1.856191e-06
292.9653,1.882968e-06
296.028,1.910548e-06
299.0185,1.93759e-06
302.0271,1.965039e-06
305.0156,1.992454e-06
308.0788,2.020653e-06
311.0689,2.048213e-06
314.0757,2.076172e-06
317.0822,2.104417e-06
320.0733,2.132515e-06
323.1187,2.161272e-06
326.1248,2.189786e-06
329.1322,2.218589e-06
332.1218,2.24734e-06
335.1288,2.276522e-06
338.1744,2.306183e-06
341.1772,2.335546e-06
344.1662,2.364883e-06
347.1735,2.394585e-06
350.1629,2.424413e-06
353.2252,2.455062e-06
356.2155,2.485226e-06
359.223,2.51567e-06
362.2314,2.54627e-06
365.2204,2.576757e-06
368.2636,2.60823e-06
371.2728,2.639462e-06
374.2789,2.670795e-06
377.2687,2.702082e-06
380.2753,2.733688e-06
383.3205,2.765949e-06
386.3282,2.798177e-06
389.3195,2.830206e-06
392.3279,2.86269e-06
395.3157,2.895044e-06
398.3816,2.928545e-06
401.3698,2.961286e-06
404.3789,2.994599e-06
407.3871,3.028068e-06
410.3758,3.061383e-06
413.4218,3.095491e-06
416.4254,3.129442e-06
419.434,3.163642e-06
422.4227,3.197815e-06
425.4317,3.232428e-06
428.4766,3.267729e-06
431.4837,3.30263e-06
434.4738,3.337491e-06
437.4825,3.372743e-06
440.4725,3.408283e-06
443.535,3.444791e-06
446.5255,3.48044e-06
449.5321,3.516549e-06
452.5388,3.552966e-06
455.5297,3.589291e-06
458.5744,3.626589e-06
461.5812,3.663668e-06
464.5896,3.700971e-06
467.5781,3.73803e-06
470.5871,3.775672e-06
473.6311,3.814121e-06
476.6382,3.852216e-06
479.6282,3.890264e-06
482.6351,3.928865e-06
485.644,3.967533e-06
488.6873,4.007011e-06
491.6731,4.045913e-06
494.6817,4.085442e-06
497.6884,4.125128e-06
500.6768,4.164744e-06
503.7217,4.205324e-06
506.7263,4.24562e-06
509.7332,4.286284e-06
512.7255,4.326946e-06
515.734,4.368069e-06
518.7776,4.409936e-06
521.7861,4.45143e-06
524.7746,4.49302e-06
527.781,4.535168e-06
530.7899,4.577558e-06
533.834,4.620703e-06
536.8251,4.663226e-06
539.8325,4.706385e-06
542.8408,4.749638e-06
545.832,4.793101e-06
548.877,4.837542e-06
551.8862,4.881825e-06
554.8933,4.926189e-06
557.8818,4.970573e-06
560.8923,5.015613e-06
563.9379,5.061448e-06
566.9413,5.10704e-06
569.9321,5.152594e-06
572.9405,5.19873e-06
575.9488,5.245157e-06
578.9943,5.29261e-06
581.9825,5.339421e-06
584.9906,5.386995e-06
587.9991,5.434655e-06
590.9882,5.482361e-06
594.0346,5.531445e-06
597.043,5.58045e-06
600.0506,5.629739e-06
4.014414,1.171502e-08
7.021349,2.115759e-08
10.06573,3.049241e-08
13.0539,3.959349e-08
16.062,4.836987e-08
19.07244,5.677216e-08
22.0593,6.530316e-08
25.12334,7.439642e-08
28.11165,8.357206e-08
31.11891,9.316521e-08
34.10778,1.0293e-07
37.11263,1.129256e-07
40.15538,1.228885e-07
43.16444,1.329953e-07
46.15395,1.433255e-07
49.15927,1.564015e-07
52.16866,1.702618e-07
55.21457,1.845373e-07
58.21934,1.93468e-07
61.20736,2.125333e-07
64.21482,2.27928e-07
67.20341,2.426595e-07
70.26582,2.577891e-07
73.2544,2.728206e-07
76.26381,2.880946e-07
79.25285,3.032623e-07
82.2609,3.187335e-07
85.30744,3.34485e-07
88.31499,3.499059e-07
91.30428,3.659893e-07
94.31493,3.818412e-07
97.32191,3.975904e-07
100.3663,4.139768e-07
103.3745,4.304342e-07
106.3633,4.474548e-07
109.3713,4.641643e-07
112.3578,4.81197e-07
115.4212,4.989039e-07
118.4124,5.16435e-07
121.4191,5.348526e-07
124.4102,5.515518e-07
127.4174,5.704408e-07
130.4638,5.896776e-07
133.4723,6.072931e-07
136.4611,6.271528e-07
139.4679,6.463788e-07
142.4771,6.656547e-07
145.5215,6.909034e-07
148.5289,7.092904e-07
151.5204,7.300649e-07
154.5277,7.535199e-07
157.5166,7.718631e-07
160.5799,7.966019e-07
163.5685,8.173535e-07
166.5766,8.37648e-07
169.5659,8.612188e-07
172.5741,8.831646e-07
175.619,9.056963e-07
178.6264,9.302285e-07
181.6154,9.507373e-07
184.6223,9.736602e-07
187.626,9.97768e-07
190.6718,1.018708e-06
193.6776,1.040282e-06
196.6502,1.049992e-06
198.8874,1.050005e-06
202.6541,1.056296e-06
205.7189,1.079111e-06
208.709,1.100536e-06
211.7163,1.122163e-06
214.7039,1.143855e-06
217.7124,1.165827e-06
220.7558,1.18811e-06
223.7626,1.210317e-06
226.7524,1.232725e-06
229.7597,1.255141e-06
232.7688,1.277816e-06
235.8138,1.300896e-06
238.8216,1.323879e-06
241.8115,1.346859e-06
244.8195,1.370222e-06
247.8104,1.393557e-06
250.8742,1.41762e-06
253.8642,1.441083e-06
256.8733,1.464886e-06
259.8611,1.488793e-06
262.8654,1.513021e-06
265.912,1.537649e-06
268.9191,1.562033e-06
271.9274,1.586588e-06
274.9169,1.611152e-06
277.9247,1.636124e-06
280.9695,1.66152e-06
283.9789,1.686734e-06
286.9669,1.711846e-06
289.975,1.737241e-06
292.9648,1.762701e-06
296.0279,1.789099e-06
299.0193,1.814734e-06
302.0272,1.840792e-06
305.0161,1.866749e-06
308.0798,1.893593e-06
311.0683,1.919669e-06
314.0759,1.946539e-06
317.0839,1.973303e-06
320.0732,1.999962e-06
323.1189,2.027181e-06
326.1256,2.054352e-06
329.1324,2.081794e-06
332.1221,2.109109e-06
335.1287,2.136829e-06
338.1722,2.165007e-06
341.1785,2.192884e-06
344.1669,2.220707e-06
347.1742,2.249094e-06
350.1628,2.277327e-06
353.2249,2.306533e-06
356.2162,2.335075e-06
359.2234,2.364032e-06
362.2324,2.393108e-06
365.2205,2.422273e-06
368.2646,2.452019e-06
371.2726,2.481651e-06
374.2784,2.511378e-06
377.2668,2.541107e-06
380.2764,2.571295e-06
383.3196,2.602047e-06
386.3296,2.632592e-06
389.3202,2.66294e-06
392.3272,2.69368e-06
395.3164,2.724583e-06
398.3827,2.756353e-06
401.3701,2.787571e-06
404.3795,2.819139e-06
407.3871,2.85086e-06
410.3748,2.88244e-06
413.4211,2.914861e-06
416.4257,2.947151e-06
419.4344,2.979634e-06
422.4225,3.012097e-06
425.4304,3.044934e-06
428.477,3.078262e-06
431.4838,3.11143e-06
434.4737,3.144594e-06
437.4833,3.178256e-06
440.4708,3.211788e-06
443.535,3.246328e-06
446.5243,3.280135e-06
449.5311,3.314385e-06
452.5388,3.349033e-06
455.5294,3.383548e-06
458.574,3.4189e-06
461.5843,3.453961e-06
464.5884,3.48916e-06
467.5774,3.524385e-06
470.5853,3.560263e-06
473.6311,3.596822e-06
476.6389,3.632793e-06
479.6285,3.668815e-06
482.6353,3.705375e-06
485.6433,3.74215e-06
488.686,3.779599e-06
491.6722,3.816418e-06
494.6809,3.853824e-06
497.687,3.89144e-06
500.6755,3.928917e-06
503.7208,3.967518e-06
506.7275,4.005858e-06
509.7341,4.044335e-06
512.7268,4.082655e-06
515.7341,4.121586e-06
518.7777,4.161403e-06
521.7848,4.200776e-06
524.7747,4.240191e-06
527.7818,4.28002e-06
530.7886,4.320095e-06
533.8338,4.360915e-06
536.8257,4.401297e-06
539.8328,4.442188e-06
542.842,4.483196e-06
545.8305,4.524089e-06
548.8766,4.566163e-06
551.8849,4.608059e-06
554.8926,4.65014e-06
557.8831,4.692279e-06
560.8922,4.734916e-06
563.9357,4.778338e-06
566.9416,4.821368e-06
569.9313,4.864645e-06
572.941,4.908449e-06
575.9473,4.952403e-06
578.9924,4.997173e-06
581.9824,5.041525e-06
